764, 84.81, 13, 2009, 40300
764, 84.96, 12, 2009, 38800
764, 114.92, 14, 2000, 50500
764, 134.94, 14, 2000, 67000
764, 114.92, 13, 2000, 47000
764, 84.62, 3, 2001, 49000
764, 114.82, 5, 2001, 57200
764, 113.92, 7, 1997, 45300
764, 84.887, 5, 2004, 40000
764, 84.887, 6, 2004, 41000
764, 59.95, 14, 1998, 28750
764, 59.95, 10, 1998, 29200
764, 59.95, 8, 1998, 28000
764, 39.7, 11, 1998, 21600
764, 59.95, 6, 1998, 28500
764, 59.95, 8, 1998, 28000
764, 39.7, 13, 1998, 19000
764, 84.87, 1, 1996, 29000
764, 49.77, 4, 2001, 24000
764, 59.4, 14, 2001, 29300
764, 84.9, 14, 1997, 40000
764, 84.9, 15, 1997, 42000
764, 53.96, 10, 1987, 24400
764, 58.46, 13, 1988, 26100
764, 45.92, 9, 1988, 18800
764, 84.92, 6, 1988, 36500
764, 84.59, 10, 1990, 34500
764, 60.44, 3, 1990, 23350
764, 84.84, 4, 1995, 32000
764, 84.84, 15, 1995, 30200
764, 84.84, 7, 1995, 34700
764, 84.84, 10, 1995, 34700
764, 59.877, 4, 2005, 37200
764, 82.68, 10, 1993, 31100
764, 83.33, 7, 1993, 35200
764, 59.76, 7, 2003, 24000
764, 84.54, 2, 1995, 30000
764, 84.54, 7, 1995, 32000
764, 84.54, 3, 1995, 28300
764, 84.78, 4, 1997, 42000
764, 84.97, 12, 2001, 40000
764, 60, 4, 2001, 32000
764, 172.44, 10, 1999, 45000
764, 93.13, 14, 1988, 52500
764, 93.75, 5, 1988, 51000
764, 84.4909, 2, 2003, 38350
764, 84.8577, 9, 2002, 36500
764, 84.8577, 10, 2002, 38000
764, 84.8577, 5, 2002, 36500
764, 84.86, 1, 1999, 34200
764, 84.9, 4, 1999, 37900
764, 84.9, 3, 1999, 37500
764, 59.4, 13, 1999, 27500
764, 84.88, 11, 2003, 50600
764, 84.09, 12, 1994, 37000
764, 66.6, 4, 1994, 32500
764, 58.65, 4, 1994, 28500
764, 87.57, 1, 1988, 34800
764, 87.57, 8, 1988, 39000
764, 87.57, 7, 1988, 40500
764, 84.5, 17, 2006, 32000
764, 84.5, 12, 2006, 25000
764, 60, 11, 2006, 24000
764, 43.35, 7, 1989, 17950
764, 46.8, 6, 1989, 18800
764, 46.8, 14, 1989, 19450
764, 43.35, 11, 1989, 19000
764, 59.9, 8, 1989, 26700
764, 75.03, 6, 1989, 31400
764, 75.03, 5, 1989, 32300
764, 46.8, 11, 1989, 20000
764, 43.35, 12, 1989, 18000
